sample_id,current_emotion,proposed_emotion,transition,current_valence,current_arousal,proposed_valence,proposed_arousal,same_valence,same_arousal,model_vote_count,model_sources,all_sources,support_score,model_support_score,public_style_support_score,public_duplicate_support_score,max_confidence,exact_duplicate,near_duplicate,failed_transition_count,current_label_issue_count,rationale
track2_0896,frustrated,annoyed,frustrated->annoyed,Negative,High,Negative,High,True,True,2,"dinov2,siglip2","dinov2,public_clean,public_inclusive,siglip2",1.105122,0.812212,0.29291,0.0,0.39617,False,False,0,0,
track2_0460,calm,annoyed,calm->annoyed,Positive,Low,Negative,High,False,False,1,gemini35,"gemini35,public_clean",1.092063,0.9375,0.154563,0.0,0.85,False,False,0,0,"The furrowed brows, sharp sideways glances, and tense facial expressions of both figures convey a strong sense of dramatic tension and annoyance rather than calmness."
track2_0495,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",1.089755,0.540867,0.548888,0.0,0.548888,False,False,43,0,
track2_0329,content,calm,content->calm,Positive,Low,Positive,Low,True,True,2,"dinov2,siglip2","dinov2,public_clean,public_inclusive,siglip2",1.086186,0.753422,0.332764,0.0,0.453488,False,False,20,0,
track2_0433,content,calm,content->calm,Positive,Low,Positive,Low,True,True,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",1.08563,0.766156,0.319474,0.0,0.415058,False,False,20,0,
track2_0862,content,tired,content->tired,Positive,Low,Negative,Low,False,True,2,"clip,dinov2","clip,dinov2",1.081496,1.081496,0.0,0.0,0.560077,False,False,0,0,
track2_0838,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",1.078237,0.524712,0.553525,0.0,0.553525,False,False,20,0,
track2_0733,aroused,alarmed,aroused->alarmed,Positive,High,Negative,High,False,True,1,gemini35,"gemini35,public_inclusive",1.07811,0.875,0.20311,0.0,0.8,False,False,0,0,The fierce expression of the warrior and the ominous dragon claw emerging from dark clouds evoke a sense of dramatic tension and alarm rather than positive arousal.
track2_0598,aroused,frustrated,aroused->frustrated,Positive,High,Negative,High,False,True,2,"clip,dinov2","clip,dinov2,public_clean,public_inclusive",1.075789,0.743985,0.331804,0.0,0.388626,False,False,0,0,
track2_0608,content,calm,content->calm,Positive,Low,Positive,Low,True,True,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",1.074745,0.696088,0.378657,0.0,0.378657,False,False,20,0,
track2_0250,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",1.074528,0.586417,0.488112,0.0,0.543923,False,False,20,0,
track2_0581,content,annoyed,content->annoyed,Positive,Low,Negative,High,False,False,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",1.074507,0.779672,0.294835,0.0,0.396059,False,False,0,0,
track2_0135,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",1.071929,0.515572,0.556358,0.0,0.556358,False,False,20,0,
track2_0011,happy,content,happy->content,Positive,High,Positive,Low,True,False,2,"dinov2,siglip2","dinov2,public_clean,public_inclusive,siglip2",1.07176,0.803907,0.267853,0.0,0.445021,False,False,0,0,
track2_0738,content,calm,content->calm,Positive,Low,Positive,Low,True,True,2,"clip,siglip2","clip,siglip2",1.070759,1.070759,0.0,0.0,0.536671,False,False,20,0,
track2_0551,content,calm,content->calm,Positive,Low,Positive,Low,True,True,2,"clip,siglip2","clip,siglip2",1.068467,1.068467,0.0,0.0,0.535235,False,False,20,0,
track2_0070,aroused,bored,aroused->bored,Positive,High,Negative,Low,False,False,1,dinov2,"dinov2,public_clean,public_inclusive",1.061945,0.79354,0.268404,0.0,0.667138,False,False,0,0,
track2_0147,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",1.056641,0.509019,0.547622,0.0,0.547622,False,False,43,0,
track2_0853,alarmed,annoyed,alarmed->annoyed,Negative,High,Negative,High,True,True,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",1.053207,0.860289,0.192918,0.0,0.408087,False,False,0,0,
track2_0520,frustrated,bored,frustrated->bored,Negative,High,Negative,Low,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",1.047245,0.696329,0.350916,0.0,0.576824,False,False,0,0,
track2_0349,tired,calm,tired->calm,Negative,Low,Positive,Low,False,True,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",1.044259,0.758239,0.28602,0.0,0.351748,False,False,0,0,
track2_0963,alarmed,tired,alarmed->tired,Negative,High,Negative,Low,True,False,2,"dinov2,siglip2","dinov2,public_clean,public_inclusive,siglip2",1.039757,0.801584,0.238173,0.0,0.373869,False,False,0,0,
track2_0370,content,tired,content->tired,Positive,Low,Negative,Low,False,True,2,"dinov2,siglip2","dinov2,public_clean,public_inclusive,siglip2",1.038282,0.76323,0.275052,0.0,0.414066,False,False,0,0,
track2_0120,alarmed,frustrated,alarmed->frustrated,Negative,High,Negative,High,True,True,2,"dinov2,siglip2","dinov2,public_clean,public_inclusive,siglip2",1.036262,0.768038,0.268224,0.0,0.355368,False,False,0,0,
track2_0144,content,calm,content->calm,Positive,Low,Positive,Low,True,True,2,"clip,siglip2","clip,siglip2",1.03556,1.03556,0.0,0.0,0.531495,False,False,20,0,
track2_0881,calm,sad,calm->sad,Positive,Low,Negative,Low,False,True,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",1.03286,0.708332,0.324528,0.0,0.376933,False,False,0,0,
track2_0205,annoyed,excited,annoyed->excited,Negative,High,Positive,High,False,True,2,"dinov2,siglip2","dinov2,public_clean,public_inclusive,siglip2",1.032307,0.779039,0.253268,0.0,0.459965,False,False,0,0,
track2_0027,content,sad,content->sad,Positive,Low,Negative,Low,False,True,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",1.028299,0.738236,0.290063,0.0,0.386169,False,False,0,0,
track2_0356,aroused,excited,aroused->excited,Positive,High,Positive,High,True,True,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",1.025409,0.654409,0.371,0.0,0.384455,False,False,1,0,
track2_0770,content,excited,content->excited,Positive,Low,Positive,High,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",1.024841,0.530545,0.494296,0.0,0.494296,False,False,0,0,
track2_0388,calm,excited,calm->excited,Positive,Low,Positive,High,True,False,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",1.00695,0.670846,0.336104,0.0,0.383182,False,False,0,0,
track2_0228,calm,excited,calm->excited,Positive,Low,Positive,High,True,False,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",1.002873,0.740614,0.26226,0.0,0.329586,False,False,0,0,
track2_0491,annoyed,tired,annoyed->tired,Negative,High,Negative,Low,True,False,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",1.00116,0.728933,0.272227,0.0,0.344943,False,False,0,0,
track2_0921,alarmed,frustrated,alarmed->frustrated,Negative,High,Negative,High,True,True,2,"dinov2,siglip2","dinov2,public_clean,public_inclusive,siglip2",0.996591,0.757574,0.239017,0.0,0.39043,False,False,0,0,
track2_0132,alarmed,excited,alarmed->excited,Negative,High,Positive,High,False,True,2,"clip,dinov2","clip,dinov2",0.992717,0.992717,0.0,0.0,0.485649,False,False,0,0,
track2_0529,content,calm,content->calm,Positive,Low,Positive,Low,True,True,2,"clip,dinov2","clip,dinov2",0.988115,0.988115,0.0,0.0,0.480115,False,False,20,0,
track2_0623,annoyed,calm,annoyed->calm,Negative,High,Positive,Low,False,False,2,"clip,dinov2","clip,dinov2",0.983872,0.983872,0.0,0.0,0.533509,False,False,0,0,
track2_0825,annoyed,calm,annoyed->calm,Negative,High,Positive,Low,False,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.983015,0.520859,0.462156,0.0,0.475372,False,False,0,0,
track2_0945,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.974975,0.510606,0.464369,0.0,0.490488,False,False,43,0,
track2_0839,frustrated,bored,frustrated->bored,Negative,High,Negative,Low,True,False,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",0.966431,0.636319,0.330112,0.0,0.330112,False,False,0,0,
track2_0999,alarmed,calm,alarmed->calm,Negative,High,Positive,Low,False,False,3,"clip,dinov2,siglip2","clip,dinov2,siglip2",0.964114,0.964114,0.0,0.0,0.402533,False,False,0,0,
track2_0812,alarmed,frustrated,alarmed->frustrated,Negative,High,Negative,High,True,True,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",0.96345,0.713266,0.250184,0.0,0.374582,False,False,0,0,
track2_0639,content,calm,content->calm,Positive,Low,Positive,Low,True,True,2,"clip,dinov2","clip,dinov2",0.963275,0.963275,0.0,0.0,0.470655,False,False,20,0,
track2_0123,content,tired,content->tired,Positive,Low,Negative,Low,False,True,1,clip,"clip,public_clean,public_inclusive",0.959333,0.540802,0.418531,0.0,0.469156,False,False,0,0,
track2_0480,alarmed,sad,alarmed->sad,Negative,High,Negative,Low,True,False,2,"clip,dinov2","clip,dinov2",0.959167,0.959167,0.0,0.0,0.628104,False,False,0,0,
track2_0439,content,excited,content->excited,Positive,Low,Positive,High,True,False,2,"dinov2,siglip2","dinov2,public_inclusive,siglip2",0.955442,0.676602,0.27884,0.0,0.419205,False,False,0,0,
track2_0425,alarmed,calm,alarmed->calm,Negative,High,Positive,Low,False,False,1,siglip2,"public_inclusive,siglip2",0.954361,0.518076,0.436285,0.0,0.479178,False,False,0,0,
track2_0161,calm,content,calm->content,Positive,Low,Positive,Low,True,True,0,,public_near_public_duplicate,0.953972,0.0,0.0,0.953972,0.953972,False,True,43,0,near_public_duplicate supports content
track2_0471,content,calm,content->calm,Positive,Low,Positive,Low,True,True,2,"clip,dinov2","clip,dinov2",0.952233,0.952233,0.0,0.0,0.470424,False,False,20,0,
track2_0726,frustrated,alarmed,frustrated->alarmed,Negative,High,Negative,High,True,True,0,,public_near_public_duplicate,0.951928,0.0,0.0,0.951928,0.951928,False,True,0,0,near_public_duplicate supports alarmed | near_public_duplicate supports alarmed
track2_0577,calm,content,calm->content,Positive,Low,Positive,Low,True,True,0,,public_near_public_duplicate,0.951786,0.0,0.0,0.951786,0.951786,False,True,43,0,near_public_duplicate supports content
track2_0785,calm,content,calm->content,Positive,Low,Positive,Low,True,True,0,,public_near_public_duplicate,0.951001,0.0,0.0,0.951001,0.951001,False,True,43,0,near_public_duplicate supports content
track2_0596,tired,sad,tired->sad,Negative,Low,Negative,Low,True,True,2,"clip,dinov2","clip,dinov2,public_clean,public_inclusive",0.950994,0.695081,0.255913,0.0,0.352789,False,False,3,0,
track2_0251,frustrated,tired,frustrated->tired,Negative,High,Negative,Low,True,False,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",0.949987,0.703142,0.246845,0.0,0.345402,False,False,0,0,
track2_0440,frustrated,tired,frustrated->tired,Negative,High,Negative,Low,True,False,2,"clip,dinov2","clip,dinov2",0.947457,0.947457,0.0,0.0,0.419679,False,False,0,0,
track2_0141,calm,content,calm->content,Positive,Low,Positive,Low,True,True,2,"clip,dinov2","clip,dinov2,public_clean,public_inclusive",0.942985,0.626941,0.316044,0.0,0.316044,False,False,43,0,
track2_0324,content,calm,content->calm,Positive,Low,Positive,Low,True,True,2,"clip,dinov2","clip,dinov2",0.9411,0.9411,0.0,0.0,0.473706,False,False,20,0,
track2_0912,alarmed,frustrated,alarmed->frustrated,Negative,High,Negative,High,True,True,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",0.94026,0.665798,0.274462,0.0,0.356263,False,False,0,0,
track2_0037,tired,calm,tired->calm,Negative,Low,Positive,Low,False,True,1,gemini35,gemini35,0.9375,0.9375,0.0,0.0,0.85,False,False,0,0,"The peaceful solitude of the rustic mountain cabins and the majestic, quiet peaks under soft, diffused light evoke a sense of serene calmness rather than tiredness."
track2_0547,annoyed,calm,annoyed->calm,Negative,High,Positive,Low,False,False,1,gemini35,gemini35,0.9375,0.9375,0.0,0.0,0.85,False,False,0,0,"The balanced composition, flowing organic curves, and quiet monochromatic pencil shading evoke a sense of peace and stability, making 'calm' a much more fitting description than 'annoyed'."
track2_0771,content,calm,content->calm,Positive,Low,Positive,Low,True,True,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",0.934998,0.64339,0.291608,0.0,0.306238,False,False,20,0,
track2_0392,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.92501,0.472219,0.452791,0.0,0.452791,False,False,43,0,
track2_0506,calm,excited,calm->excited,Positive,Low,Positive,High,True,False,2,"dinov2,siglip2","dinov2,public_clean,public_inclusive,siglip2",0.924485,0.620988,0.303497,0.0,0.312804,False,False,0,0,
track2_0783,calm,frustrated,calm->frustrated,Positive,Low,Negative,High,False,False,2,"clip,dinov2","clip,dinov2,public_clean,public_inclusive",0.919798,0.683381,0.236417,0.0,0.332934,False,False,0,0,
track2_0961,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.915206,0.465533,0.449673,0.0,0.454377,False,False,20,0,
track2_0573,annoyed,calm,annoyed->calm,Negative,High,Positive,Low,False,False,2,"clip,dinov2","clip,dinov2",0.912117,0.912117,0.0,0.0,0.557645,False,False,0,0,
track2_0459,calm,alarmed,calm->alarmed,Positive,Low,Negative,High,False,False,2,"clip,siglip2","clip,siglip2",0.909522,0.909522,0.0,0.0,0.525281,False,False,0,0,
track2_0789,annoyed,excited,annoyed->excited,Negative,High,Positive,High,False,True,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",0.908788,0.702441,0.206348,0.0,0.3878,False,False,0,0,
track2_0957,glad,content,glad->content,Positive,Low,Positive,Low,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.904765,0.448188,0.456577,0.0,0.456577,False,False,4,0,
track2_0298,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,siglip2,"public_inclusive,siglip2",0.904273,0.480662,0.42361,0.0,0.47109,False,False,20,0,
track2_0096,frustrated,calm,frustrated->calm,Negative,High,Positive,Low,False,False,2,"dinov2,siglip2","dinov2,public_clean,public_inclusive,siglip2",0.903208,0.636714,0.266494,0.0,0.29615,False,False,0,0,
track2_0377,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,siglip2,"public_inclusive,siglip2",0.902505,0.468322,0.434184,0.0,0.462419,False,False,20,0,
track2_0315,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,2,"clip,dinov2","clip,dinov2,public_clean,public_inclusive",0.900962,0.689607,0.211356,0.0,0.411987,False,False,0,0,
track2_0981,frustrated,annoyed,frustrated->annoyed,Negative,High,Negative,High,True,True,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",0.894073,0.62487,0.269202,0.0,0.319453,False,False,0,0,
track2_0986,calm,content,calm->content,Positive,Low,Positive,Low,True,True,2,"clip,siglip2","clip,public_clean,siglip2",0.884567,0.655332,0.229235,0.0,0.386382,False,False,43,0,
track2_0532,content,annoyed,content->annoyed,Positive,Low,Negative,High,False,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.880192,0.528777,0.351415,0.0,0.472692,False,False,0,0,
track2_0380,alarmed,annoyed,alarmed->annoyed,Negative,High,Negative,High,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.879587,0.526388,0.353199,0.0,0.445983,False,False,0,0,
track2_0884,tired,calm,tired->calm,Negative,Low,Positive,Low,False,True,1,gemini35,gemini35,0.875,0.875,0.0,0.0,0.8,False,False,0,0,"The antique, sepia-toned landscape and serene classical figures evoke a peaceful, quiet atmosphere best described as calm rather than tired."
track2_0453,happy,excited,happy->excited,Positive,High,Positive,High,True,True,2,"dinov2,siglip2","dinov2,public_clean,public_inclusive,siglip2",0.874462,0.634467,0.239995,0.0,0.309677,False,False,3,0,
track2_0816,content,excited,content->excited,Positive,Low,Positive,High,True,False,2,"dinov2,siglip2","dinov2,public_clean,public_inclusive,siglip2",0.870742,0.633126,0.237616,0.0,0.331117,False,False,0,0,
track2_0960,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,dinov2,"dinov2,public_inclusive",0.868984,0.421518,0.447466,0.0,0.447466,False,False,43,0,
track2_0953,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.855259,0.855259,0.0,0.0,0.709779,False,False,0,0,
track2_0882,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,dinov2,"dinov2,public_clean,public_inclusive",0.854983,0.416411,0.438572,0.0,0.438572,False,False,20,0,
track2_0371,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.848163,0.848163,0.0,0.0,0.703688,False,False,0,0,
track2_0545,sad,frustrated,sad->frustrated,Negative,Low,Negative,High,True,False,3,"clip,dinov2,siglip2","clip,dinov2,siglip2",0.847501,0.847501,0.0,0.0,0.277661,False,False,0,0,
track2_0717,sad,calm,sad->calm,Negative,Low,Positive,Low,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.845522,0.499797,0.345725,0.0,0.451472,False,False,0,0,
track2_0820,content,excited,content->excited,Positive,Low,Positive,High,True,False,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",0.842911,0.565766,0.277145,0.0,0.292329,False,False,0,0,
track2_0540,content,calm,content->calm,Positive,Low,Positive,Low,True,True,2,"clip,dinov2","clip,dinov2",0.839242,0.839242,0.0,0.0,0.503716,False,False,20,0,
track2_0231,bored,tired,bored->tired,Negative,Low,Negative,Low,True,True,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",0.838182,0.5997,0.238482,0.0,0.359904,False,False,0,0,
track2_0801,annoyed,calm,annoyed->calm,Negative,High,Positive,Low,False,False,2,"clip,dinov2","clip,dinov2",0.836433,0.836433,0.0,0.0,0.43263,False,False,0,0,
track2_0418,annoyed,bored,annoyed->bored,Negative,High,Negative,Low,True,False,2,"clip,dinov2","clip,dinov2,public_clean,public_inclusive",0.834809,0.616727,0.218082,0.0,0.316594,False,False,0,0,
track2_0435,sad,calm,sad->calm,Negative,Low,Positive,Low,False,True,2,"clip,dinov2","clip,dinov2",0.831671,0.831671,0.0,0.0,0.515983,False,False,0,0,
track2_0238,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.827657,0.431114,0.396543,0.0,0.413181,False,False,43,0,
track2_0060,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.824489,0.449086,0.375403,0.0,0.428426,False,False,43,0,
track2_0878,alarmed,sad,alarmed->sad,Negative,High,Negative,Low,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.82374,0.520087,0.303654,0.0,0.43682,False,False,0,0,
track2_0438,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,siglip2,"public_clean,siglip2",0.823046,0.434914,0.388132,0.0,0.419851,False,False,43,0,
track2_0694,tired,sad,tired->sad,Negative,Low,Negative,Low,True,True,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",0.822489,0.569355,0.253134,0.0,0.275147,False,False,3,0,
track2_0123,content,aroused,content->aroused,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.819263,0.819263,0.0,0.0,0.671506,False,False,0,0,
track2_0802,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.814076,0.477096,0.33698,0.0,0.415755,False,False,0,0,
track2_0782,content,bored,content->bored,Positive,Low,Negative,Low,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.813338,0.489695,0.323643,0.0,0.431854,False,False,0,0,
track2_0649,alarmed,glad,alarmed->glad,Negative,High,Positive,Low,False,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.803771,0.513374,0.290397,0.0,0.439768,False,False,0,0,
track2_0357,calm,happy,calm->happy,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.802903,0.802903,0.0,0.0,0.664748,False,False,0,0,
track2_0379,content,annoyed,content->annoyed,Positive,Low,Negative,High,False,False,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",0.797696,0.561191,0.236505,0.0,0.27793,False,False,0,0,
track2_0325,sad,calm,sad->calm,Negative,Low,Positive,Low,False,True,2,"clip,dinov2","clip,dinov2",0.796623,0.796623,0.0,0.0,0.461171,False,False,0,0,
track2_0713,calm,frustrated,calm->frustrated,Positive,Low,Negative,High,False,False,2,"clip,dinov2","clip,dinov2,public_clean,public_inclusive",0.796564,0.562599,0.233965,0.0,0.301288,False,False,0,0,
track2_0804,sad,frustrated,sad->frustrated,Negative,Low,Negative,High,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.792269,0.471531,0.320738,0.0,0.412461,False,False,0,0,
track2_0929,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,clip,"clip,public_clean,public_inclusive",0.791035,0.469961,0.321074,0.0,0.437734,False,False,20,0,
track2_0057,content,happy,content->happy,Positive,Low,Positive,High,True,False,1,dinov2,dinov2,0.783403,0.783403,0.0,0.0,0.650911,False,False,0,0,
track2_0103,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,dinov2,"dinov2,public_clean,public_inclusive",0.782758,0.513032,0.269726,0.0,0.461739,False,False,20,0,
track2_0331,tired,content,tired->content,Negative,Low,Positive,Low,False,True,2,"dinov2,siglip2","dinov2,siglip2",0.779729,0.779729,0.0,0.0,0.432824,False,False,0,0,
track2_0395,calm,frustrated,calm->frustrated,Positive,Low,Negative,High,False,False,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",0.776523,0.583149,0.193374,0.0,0.300601,False,False,0,0,
track2_0772,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,clip,"clip,public_clean",0.775379,0.355697,0.419682,0.0,0.419682,False,False,43,0,
track2_0732,alarmed,content,alarmed->content,Negative,High,Positive,Low,False,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.774327,0.436402,0.337925,0.0,0.391269,False,False,0,0,
track2_0862,content,glad,content->glad,Positive,Low,Positive,Low,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.770608,0.440488,0.33012,0.0,0.385191,False,False,5,0,
track2_0983,aroused,annoyed,aroused->annoyed,Positive,High,Negative,High,False,True,2,"clip,dinov2","clip,dinov2",0.769373,0.769373,0.0,0.0,0.3732,False,False,0,0,
track2_0151,alarmed,tired,alarmed->tired,Negative,High,Negative,Low,True,False,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",0.761634,0.576231,0.185403,0.0,0.312392,False,False,0,0,
track2_0165,content,excited,content->excited,Positive,Low,Positive,High,True,False,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",0.759769,0.533106,0.226664,0.0,0.301946,False,False,0,0,
track2_0573,annoyed,content,annoyed->content,Negative,High,Positive,Low,False,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.754819,0.348927,0.405892,0.0,0.405892,False,False,0,0,
track2_0241,alarmed,bored,alarmed->bored,Negative,High,Negative,Low,True,False,2,"clip,dinov2","clip,dinov2",0.754461,0.754461,0.0,0.0,0.439115,False,False,0,0,
track2_0404,calm,sad,calm->sad,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.754172,0.754172,0.0,0.0,0.63532,False,False,0,0,
track2_0131,content,annoyed,content->annoyed,Positive,Low,Negative,High,False,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.751629,0.487571,0.264058,0.0,0.419693,False,False,0,0,
track2_0037,tired,content,tired->content,Negative,Low,Positive,Low,False,True,1,clip,"clip,public_clean",0.750547,0.446493,0.304053,0.0,0.42536,False,False,0,0,
track2_0128,calm,sad,calm->sad,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.740549,0.740549,0.0,0.0,0.621727,False,False,0,0,
track2_0656,content,calm,content->calm,Positive,Low,Positive,Low,True,True,2,"clip,dinov2","clip,dinov2",0.737413,0.737413,0.0,0.0,0.440267,False,False,20,0,
track2_0204,calm,tired,calm->tired,Positive,Low,Negative,Low,False,True,2,"clip,dinov2","clip,dinov2",0.735281,0.735281,0.0,0.0,0.352683,False,False,0,0,
track2_0176,alarmed,sad,alarmed->sad,Negative,High,Negative,Low,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.73321,0.46551,0.267699,0.0,0.398727,False,False,0,0,
track2_0014,sad,glad,sad->glad,Negative,Low,Positive,Low,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.728252,0.368739,0.359512,0.0,0.359512,False,False,0,0,
track2_0367,content,calm,content->calm,Positive,Low,Positive,Low,True,True,1,siglip2,"public_inclusive,siglip2",0.724253,0.386838,0.337415,0.0,0.382312,False,False,20,0,
track2_0543,calm,sad,calm->sad,Positive,Low,Negative,Low,False,True,1,clip,clip,0.721572,0.721572,0.0,0.0,0.602849,False,False,0,0,
track2_0649,alarmed,happy,alarmed->happy,Negative,High,Positive,High,False,True,1,dinov2,dinov2,0.715959,0.715959,0.0,0.0,0.594274,False,False,0,0,
track2_0916,aroused,frustrated,aroused->frustrated,Positive,High,Negative,High,False,True,1,dinov2,"dinov2,public_clean,public_inclusive",0.712627,0.437026,0.275602,0.0,0.379552,False,False,0,0,
track2_0855,content,excited,content->excited,Positive,Low,Positive,High,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.710996,0.436369,0.274627,0.0,0.395431,False,False,0,0,
track2_0934,bored,aroused,bored->aroused,Negative,Low,Positive,High,False,False,1,dinov2,dinov2,0.706979,0.706979,0.0,0.0,0.588272,False,False,0,0,
track2_0750,sad,frustrated,sad->frustrated,Negative,Low,Negative,High,True,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.706511,0.399299,0.307212,0.0,0.348498,False,False,0,0,
track2_0879,calm,excited,calm->excited,Positive,Low,Positive,High,True,False,2,"clip,siglip2","clip,siglip2",0.706027,0.706027,0.0,0.0,0.351691,False,False,0,0,
track2_0711,tired,sad,tired->sad,Negative,Low,Negative,Low,True,True,1,dinov2,dinov2,0.70443,0.70443,0.0,0.0,0.585808,False,False,3,0,
track2_0039,frustrated,aroused,frustrated->aroused,Negative,High,Positive,High,False,True,2,"clip,siglip2","clip,siglip2",0.700836,0.700836,0.0,0.0,0.419306,False,False,0,0,
track2_0674,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,1,dinov2,dinov2,0.700353,0.700353,0.0,0.0,0.587284,False,False,0,0,
track2_0316,happy,annoyed,happy->annoyed,Positive,High,Negative,High,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.69995,0.371937,0.328013,0.0,0.360165,False,False,0,0,
track2_0001,sad,content,sad->content,Negative,Low,Positive,Low,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.699929,0.376703,0.323226,0.0,0.354347,False,False,0,0,
track2_0025,calm,sad,calm->sad,Positive,Low,Negative,Low,False,True,1,clip,"clip,public_clean,public_inclusive",0.698991,0.380624,0.318368,0.0,0.338676,False,False,0,0,
track2_0358,calm,bored,calm->bored,Positive,Low,Negative,Low,False,True,2,"clip,siglip2","clip,public_clean,public_inclusive,siglip2",0.698198,0.488561,0.209636,0.0,0.25855,False,False,0,0,
track2_0973,content,bored,content->bored,Positive,Low,Negative,Low,False,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.696601,0.389687,0.306914,0.0,0.335788,False,False,0,0,
track2_0360,calm,content,calm->content,Positive,Low,Positive,Low,True,True,1,siglip2,"public_clean,public_inclusive,siglip2",0.695785,0.408969,0.286816,0.0,0.361339,False,False,43,0,
track2_0554,excited,bored,excited->bored,Positive,High,Negative,Low,False,False,1,siglip2,"public_clean,public_inclusive,siglip2",0.690767,0.384978,0.305789,0.0,0.344805,False,False,0,0,
