all_sources,current_arousal,current_emotion,current_label_issue_count,current_valence,exact_duplicate,failed_transition_count,max_confidence,model_sources,model_support_score,model_vote_count,near_duplicate,proposed_arousal,proposed_emotion,proposed_valence,public_duplicate_support_score,public_style_support_score,rationale,same_arousal,same_valence,sample_id,support_score,transition,v20_decision,v20_reasons,v20_risk,v20_role,v20_score
"dinov2,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.419205,"dinov2,siglip2",0.676602,2,False,High,excited,Positive,0.0,0.27884,,False,True,track2_0439,0.955442,content->excited,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.237362
"clip,dinov2,siglip2",Low,sad,0,Negative,False,0,0.277661,"clip,dinov2,siglip2",0.847501,3,False,High,frustrated,Negative,0.0,0.0,,False,True,track2_0545,0.847501,sad->frustrated,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.235267
"clip,dinov2",High,frustrated,0,Negative,False,0,0.419679,"clip,dinov2",0.947457,2,False,Low,tired,Negative,0.0,0.0,,False,True,track2_0440,0.947457,frustrated->tired,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.229425
"public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.576824,siglip2,0.696329,1,False,Low,bored,Negative,0.0,0.350916,,False,True,track2_0520,1.047245,frustrated->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.224927
"clip,public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.345402,"clip,siglip2",0.703142,2,False,Low,tired,Negative,0.0,0.246845,,False,True,track2_0251,0.949987,frustrated->tired,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.224527
"clip,dinov2",High,annoyed,0,Negative,False,0,0.557645,"clip,dinov2",0.912117,2,False,Low,calm,Positive,0.0,0.0,,False,False,track2_0573,0.912117,annoyed->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.207882
"clip,siglip2",Low,calm,0,Positive,False,0,0.525281,"clip,siglip2",0.909522,2,False,High,alarmed,Negative,0.0,0.0,,False,False,track2_0459,0.909522,calm->alarmed,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.20205
"dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.312804,"dinov2,siglip2",0.620988,2,False,High,excited,Positive,0.0,0.303497,,False,True,track2_0506,0.924485,calm->excited,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.195765
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.494296,siglip2,0.530545,1,False,High,excited,Positive,0.0,0.494296,,False,True,track2_0770,1.024841,content->excited,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.194271
"clip,dinov2,public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.332934,"clip,dinov2",0.683381,2,False,High,frustrated,Negative,0.0,0.236417,,False,False,track2_0783,0.919798,calm->frustrated,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.193091
"clip,public_clean,public_inclusive,siglip2",High,annoyed,0,Negative,False,0,0.3878,"clip,siglip2",0.702441,2,False,High,excited,Positive,0.0,0.206348,,True,False,track2_0789,0.908788,annoyed->excited,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.187568
"clip,dinov2,public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.411987,"clip,dinov2",0.689607,2,False,Low,bored,Negative,0.0,0.211356,,True,False,track2_0315,0.900962,calm->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.182161
"dinov2,public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.29615,"dinov2,siglip2",0.636714,2,False,Low,calm,Positive,0.0,0.266494,,False,False,track2_0096,0.903208,frustrated->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.172823
"public_clean,public_inclusive,siglip2",High,annoyed,0,Negative,False,0,0.475372,siglip2,0.520859,1,False,Low,calm,Positive,0.0,0.462156,,False,False,track2_0825,0.983015,annoyed->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.150552
"dinov2,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.331117,"dinov2,siglip2",0.633126,2,False,High,excited,Positive,0.0,0.237616,,False,True,track2_0816,0.870742,content->excited,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.143854
gemini35,Low,tired,0,Negative,False,0,0.85,gemini35,0.9375,1,False,Low,calm,Positive,0.0,0.0,"The peaceful solitude of the rustic mountain cabins and the majestic, quiet peaks under soft, diffused light evoke a sense of serene calmness rather than tiredness.",True,False,track2_0037,0.9375,tired->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.1425
gemini35,High,annoyed,0,Negative,False,0,0.85,gemini35,0.9375,1,False,Low,calm,Positive,0.0,0.0,"The balanced composition, flowing organic curves, and quiet monochromatic pencil shading evoke a sense of peace and stability, making 'calm' a much more fitting description than 'annoyed'.",False,False,track2_0547,0.9375,annoyed->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.1425
"clip,public_clean,public_inclusive",Low,content,0,Positive,False,0,0.469156,clip,0.540802,1,False,Low,tired,Negative,0.0,0.418531,,True,False,track2_0123,0.959333,content->tired,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.126249
"clip,dinov2",Low,sad,0,Negative,False,0,0.515983,"clip,dinov2",0.831671,2,False,Low,calm,Positive,0.0,0.0,,True,False,track2_0435,0.831671,sad->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.123269
"public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.479178,siglip2,0.518076,1,False,Low,calm,Positive,0.0,0.436285,,False,False,track2_0425,0.954361,alarmed->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.122279
"clip,dinov2",High,annoyed,0,Negative,False,0,0.43263,"clip,dinov2",0.836433,2,False,Low,calm,Positive,0.0,0.0,,False,False,track2_0801,0.836433,annoyed->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.119696
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.292329,"clip,siglip2",0.565766,2,False,High,excited,Positive,0.0,0.277145,,False,True,track2_0820,0.842911,content->excited,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.112144
"clip,dinov2,public_clean,public_inclusive",High,annoyed,0,Negative,False,0,0.316594,"clip,dinov2",0.616727,2,False,Low,bored,Negative,0.0,0.218082,,False,True,track2_0418,0.834809,annoyed->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.106468
"clip,dinov2",Low,sad,0,Negative,False,0,0.461171,"clip,dinov2",0.796623,2,False,Low,calm,Positive,0.0,0.0,,True,False,track2_0325,0.796623,sad->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.08274
gemini35,Low,tired,0,Negative,False,0,0.8,gemini35,0.875,1,False,Low,calm,Positive,0.0,0.0,"The antique, sepia-toned landscape and serene classical figures evoke a peaceful, quiet atmosphere best described as calm rather than tired.",True,False,track2_0884,0.875,tired->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.075
"clip,dinov2,public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.301288,"clip,dinov2",0.562599,2,False,High,frustrated,Negative,0.0,0.233965,,False,False,track2_0713,0.796564,calm->frustrated,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.066693
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.27793,"clip,siglip2",0.561191,2,False,High,annoyed,Negative,0.0,0.236505,,False,False,track2_0379,0.797696,content->annoyed,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.065489
"dinov2,siglip2",Low,tired,0,Negative,False,0,0.432824,"dinov2,siglip2",0.779729,2,False,Low,content,Positive,0.0,0.0,,True,False,track2_0331,0.779729,tired->content,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.063011
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.472692,siglip2,0.528777,1,False,High,annoyed,Negative,0.0,0.351415,,False,False,track2_0532,0.880192,content->annoyed,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.047461
"clip,dinov2",High,aroused,0,Positive,False,0,0.3732,"clip,dinov2",0.769373,2,False,High,annoyed,Negative,0.0,0.0,,True,False,track2_0983,0.769373,aroused->annoyed,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.046693
"clip,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.300601,"clip,siglip2",0.583149,2,False,High,frustrated,Negative,0.0,0.193374,,False,False,track2_0395,0.776523,calm->frustrated,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.046583
dinov2,Low,calm,0,Positive,False,0,0.709779,dinov2,0.855259,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0953,0.855259,calm->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.046237
dinov2,Low,calm,0,Positive,False,0,0.703688,dinov2,0.848163,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0371,0.848163,calm->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.038532
"clip,dinov2",High,alarmed,0,Negative,False,0,0.439115,"clip,dinov2",0.754461,2,False,Low,bored,Negative,0.0,0.0,,False,True,track2_0241,0.754461,alarmed->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.038373
"clip,public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.312392,"clip,siglip2",0.576231,2,False,Low,tired,Negative,0.0,0.185403,,False,True,track2_0151,0.761634,alarmed->tired,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.032873
"clip,public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.301946,"clip,siglip2",0.533106,2,False,High,excited,Positive,0.0,0.226664,,False,True,track2_0165,0.759769,content->excited,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.029964
"clip,dinov2,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.528832,"clip,dinov2,siglip2",1.361404,3,False,Low,content,Positive,0.0,0.488165,,True,True,track2_0682,1.849569,calm->content,block,danger_direction_requires_exact_duplicate,danger,danger_block,1.012452
"public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.451472,siglip2,0.499797,1,False,Low,calm,Positive,0.0,0.345725,,True,False,track2_0717,0.845522,sad->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.010669
"clip,dinov2",Low,calm,0,Positive,False,0,0.352683,"clip,dinov2",0.735281,2,False,Low,tired,Negative,0.0,0.0,,True,False,track2_0204,0.735281,calm->tired,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.010549
dinov2,Low,content,0,Positive,False,0,0.671506,dinov2,0.819263,1,False,High,aroused,Positive,0.0,0.0,,False,True,track2_0123,0.819263,content->aroused,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,1.006414
dinov2,Low,calm,0,Positive,False,0,0.664748,dinov2,0.802903,1,False,High,happy,Positive,0.0,0.0,,False,True,track2_0357,0.802903,calm->happy,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.989378
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.43682,siglip2,0.520087,1,False,Low,sad,Negative,0.0,0.303654,,False,True,track2_0878,0.82374,alarmed->sad,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.987422
"clip,siglip2",High,frustrated,0,Negative,False,0,0.419306,"clip,siglip2",0.700836,2,False,High,aroused,Positive,0.0,0.0,,True,False,track2_0039,0.700836,frustrated->aroused,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.982767
"clip,siglip2",Low,calm,0,Positive,False,0,0.351691,"clip,siglip2",0.706027,2,False,High,excited,Positive,0.0,0.0,,False,True,track2_0879,0.706027,calm->excited,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.981196
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.431854,siglip2,0.489695,1,False,Low,bored,Negative,0.0,0.323643,,True,False,track2_0782,0.813338,content->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.976523
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.415755,siglip2,0.477096,1,False,Low,bored,Negative,0.0,0.33698,,True,False,track2_0802,0.814076,calm->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.975652
dinov2,Low,content,0,Positive,False,0,0.650911,dinov2,0.783403,1,False,High,happy,Positive,0.0,0.0,,False,True,track2_0057,0.783403,content->happy,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.968494
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.439768,siglip2,0.513374,1,False,Low,glad,Positive,0.0,0.290397,,False,False,track2_0649,0.803771,alarmed->glad,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.967748
"dinov2,siglip2",Low,calm,0,Positive,False,0,0.373294,"dinov2,siglip2",0.690403,2,False,High,aroused,Positive,0.0,0.0,,False,True,track2_0556,0.690403,calm->aroused,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.967732
"clip,public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.25855,"clip,siglip2",0.488561,2,False,Low,bored,Negative,0.0,0.209636,,True,False,track2_0358,0.698198,calm->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.964053
"clip,siglip2",Low,bored,0,Negative,False,0,0.328419,"clip,siglip2",0.681851,2,False,Low,calm,Positive,0.0,0.0,,True,False,track2_0934,0.681851,bored->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.954693
"clip,dinov2",Low,calm,0,Positive,False,0,0.335357,"clip,dinov2",0.680362,2,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0206,0.680362,calm->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.953898
"public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.412461,siglip2,0.471531,1,False,High,frustrated,Negative,0.0,0.320738,,False,True,track2_0804,0.792269,sad->frustrated,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.953515
dinov2,Low,calm,0,Positive,False,0,0.63532,dinov2,0.754172,1,False,Low,sad,Negative,0.0,0.0,,True,False,track2_0404,0.754172,calm->sad,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.937704
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.391269,siglip2,0.436402,1,False,Low,content,Positive,0.0,0.337925,,False,False,track2_0732,0.774327,alarmed->content,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.933454
"clip,dinov2",High,frustrated,0,Negative,False,0,0.328966,"clip,dinov2",0.652455,2,False,Low,tired,Negative,0.0,0.0,,False,True,track2_0708,0.652455,frustrated->tired,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.925352
dinov2,Low,calm,0,Positive,False,0,0.621727,dinov2,0.740549,1,False,Low,sad,Negative,0.0,0.0,,True,False,track2_0128,0.740549,calm->sad,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.922722
"public_clean,public_inclusive,siglip2",High,annoyed,0,Negative,False,0,0.405892,siglip2,0.348927,1,False,Low,content,Positive,0.0,0.405892,,False,False,track2_0573,0.754819,annoyed->content,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.915408
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.419693,siglip2,0.487571,1,False,High,annoyed,Negative,0.0,0.264058,,False,False,track2_0131,0.751629,content->annoyed,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.913598
"clip,public_clean",Low,tired,0,Negative,False,0,0.42536,clip,0.446493,1,False,Low,content,Positive,0.0,0.304053,,True,False,track2_0037,0.750547,tired->content,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.913083
clip,Low,calm,0,Positive,False,0,0.602849,clip,0.721572,1,False,Low,sad,Negative,0.0,0.0,,True,False,track2_0543,0.721572,calm->sad,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.901857
dinov2,High,alarmed,0,Negative,False,0,0.594274,dinov2,0.715959,1,False,High,happy,Positive,0.0,0.0,,True,False,track2_0649,0.715959,alarmed->happy,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.895386
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.398727,siglip2,0.46551,1,False,Low,sad,Negative,0.0,0.267699,,False,True,track2_0176,0.73321,alarmed->sad,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.893083
"dinov2,siglip2",Low,content,0,Positive,False,0,0.3177,"dinov2,siglip2",0.615403,2,False,High,happy,Positive,0.0,0.0,,False,True,track2_0813,0.615403,content->happy,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.887173
dinov2,Low,bored,0,Negative,False,0,0.588272,dinov2,0.706979,1,False,High,aroused,Positive,0.0,0.0,,False,False,track2_0934,0.706979,bored->aroused,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.885806
"public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.359512,siglip2,0.368739,1,False,Low,glad,Positive,0.0,0.359512,,True,False,track2_0014,0.728252,sad->glad,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.884203
dinov2,Low,calm,0,Positive,False,0,0.587284,dinov2,0.700353,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0674,0.700353,calm->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.879081
"dinov2,public_clean,public_inclusive",High,aroused,0,Positive,False,0,0.379552,dinov2,0.437026,1,False,High,frustrated,Negative,0.0,0.275602,,True,False,track2_0916,0.712627,aroused->frustrated,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.870582
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.395431,siglip2,0.436369,1,False,High,excited,Positive,0.0,0.274627,,False,True,track2_0855,0.710996,content->excited,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.870539
"public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.348498,siglip2,0.399299,1,False,High,frustrated,Negative,0.0,0.307212,,False,True,track2_0750,0.706511,sad->frustrated,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.861361
"public_clean,public_inclusive,siglip2",High,happy,0,Positive,False,0,0.360165,siglip2,0.371937,1,False,High,annoyed,Negative,0.0,0.328013,,True,False,track2_0316,0.69995,happy->annoyed,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.855966
"public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.354347,siglip2,0.376703,1,False,Low,content,Positive,0.0,0.323226,,True,False,track2_0001,0.699929,sad->content,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.855364
"clip,public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.338676,clip,0.380624,1,False,Low,sad,Negative,0.0,0.318368,,True,False,track2_0025,0.698991,calm->sad,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.852859
"clip,public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.412706,clip,0.473641,1,False,High,frustrated,Negative,0.0,0.215708,,False,False,track2_0556,0.689349,calm->frustrated,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.85062
dinov2,Low,calm,0,Positive,False,0,0.589766,dinov2,0.67164,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0465,0.67164,calm->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.850617
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.335788,siglip2,0.389687,1,False,Low,bored,Negative,0.0,0.306914,,True,False,track2_0973,0.696601,content->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.85018
dinov2,Low,sad,0,Negative,False,0,0.55763,dinov2,0.672103,1,False,High,happy,Positive,0.0,0.0,,False,False,track2_0717,0.672103,sad->happy,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.847866
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.375455,siglip2,0.42784,1,False,Low,sad,Negative,0.0,0.261397,,False,True,track2_0989,0.689237,alarmed->sad,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.846782
"public_clean,public_inclusive,siglip2",High,excited,0,Positive,False,0,0.344805,siglip2,0.384978,1,False,Low,bored,Negative,0.0,0.305789,,False,False,track2_0554,0.690767,excited->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.845248
"public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.33735,siglip2,0.372253,1,False,High,excited,Positive,0.0,0.317189,,True,False,track2_0486,0.689442,frustrated->excited,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.843177
"public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.357566,siglip2,0.328343,1,False,Low,content,Positive,0.0,0.357566,,True,False,track2_0629,0.685909,tired->content,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.841666
"clip,siglip2",Low,calm,0,Positive,False,0,0.325571,"clip,siglip2",0.567614,2,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0383,0.567614,calm->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.840171
dinov2,Low,bored,0,Negative,False,0,0.555592,dinov2,0.662388,1,False,High,aroused,Positive,0.0,0.0,,False,False,track2_0071,0.662388,bored->aroused,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.837947
"dinov2,public_clean,public_inclusive",Low,sad,0,Negative,False,0,0.369912,dinov2,0.393762,1,False,High,aroused,Positive,0.0,0.28302,,False,False,track2_0235,0.676782,sad->aroused,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.833773
"clip,dinov2",Low,content,0,Positive,False,0,0.295975,"clip,dinov2",0.562145,2,False,High,annoyed,Negative,0.0,0.0,,False,False,track2_0004,0.562145,content->annoyed,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.831743
"clip,dinov2",Low,calm,0,Positive,False,0,0.269611,"clip,dinov2",0.560458,2,False,High,annoyed,Negative,0.0,0.0,,False,False,track2_0730,0.560458,calm->annoyed,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.827419
dinov2,High,excited,0,Positive,False,0,0.571104,dinov2,0.647596,1,False,Low,calm,Positive,0.0,0.0,,False,True,track2_0488,0.647596,excited->calm,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.824706
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.336294,siglip2,0.365385,1,False,Low,bored,Negative,0.0,0.303346,,False,True,track2_0582,0.668732,alarmed->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.822361
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.315872,siglip2,0.354205,1,False,High,excited,Positive,0.0,0.315872,,False,True,track2_0628,0.670077,content->excited,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.821664
dinov2,Low,calm,0,Positive,False,0,0.54804,dinov2,0.643275,1,False,Low,sad,Negative,0.0,0.0,,True,False,track2_0159,0.643275,calm->sad,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.818079
dinov2,High,frustrated,0,Negative,False,0,0.543822,dinov2,0.642245,1,False,High,aroused,Positive,0.0,0.0,,True,False,track2_0486,0.642245,frustrated->aroused,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.816627
"clip,public_clean",Low,content,0,Positive,False,0,0.363517,clip,0.391073,1,False,High,happy,Positive,0.0,0.262744,,False,True,track2_0439,0.653817,content->happy,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.810169
"public_clean,siglip2",Low,calm,0,Positive,False,0,0.347566,siglip2,0.354072,1,False,High,happy,Positive,0.0,0.301067,,False,True,track2_0171,0.655139,calm->happy,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.809896
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.318962,siglip2,0.365941,1,False,High,frustrated,Negative,0.0,0.290553,,False,False,track2_0108,0.656494,calm->frustrated,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.80839
"public_clean,public_inclusive,siglip2",High,aroused,0,Positive,False,0,0.34849,siglip2,0.388911,1,False,High,frustrated,Negative,0.0,0.264141,,True,False,track2_0983,0.653052,aroused->frustrated,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.807901
dinov2,Low,content,0,Positive,False,0,0.548575,dinov2,0.631735,1,False,Low,bored,Negative,0.0,0.0,,True,False,track2_0756,0.631735,content->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.806593
dinov2,Low,sad,0,Negative,False,0,0.53423,dinov2,0.631574,1,False,High,aroused,Positive,0.0,0.0,,False,False,track2_0508,0.631574,sad->aroused,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.804997
"dinov2,public_clean",High,alarmed,0,Negative,False,0,0.375793,dinov2,0.271536,1,False,Low,content,Positive,0.0,0.375793,,False,False,track2_0425,0.647329,alarmed->content,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.804908
dinov2,High,aroused,0,Positive,False,0,0.521992,dinov2,0.626312,1,False,High,frustrated,Negative,0.0,0.0,,True,False,track2_0394,0.626312,aroused->frustrated,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.798511
"public_clean,siglip2",Low,content,0,Positive,False,0,0.325667,siglip2,0.326413,1,False,High,happy,Positive,0.0,0.318268,,False,True,track2_0739,0.644681,content->happy,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.797248
dinov2,Low,calm,0,Positive,False,0,0.524842,dinov2,0.623094,1,False,High,aroused,Positive,0.0,0.0,,False,True,track2_0228,0.623094,calm->aroused,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.795578
dinov2,High,frustrated,0,Negative,False,0,0.525214,dinov2,0.619887,1,False,Low,bored,Negative,0.0,0.0,,False,True,track2_0774,0.619887,frustrated->bored,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.792408
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.321902,siglip2,0.363067,1,False,Low,sad,Negative,0.0,0.276377,,False,True,track2_0565,0.639444,alarmed->sad,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.791634
dinov2,Low,sad,0,Negative,False,0,0.524513,dinov2,0.602243,1,False,High,alarmed,Negative,0.0,0.0,,False,True,track2_0533,0.602243,sad->alarmed,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.774694
"public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.329018,siglip2,0.350371,1,False,High,frustrated,Negative,0.0,0.267286,,False,True,track2_0048,0.617657,tired->frustrated,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.770559
"public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.302012,siglip2,0.324829,1,False,Low,sad,Negative,0.0,0.287233,,False,True,track2_0245,0.612062,frustrated->sad,block,cross_quadrant_requires_exact_duplicate,observe,cross_quadrant,0.762263
