all_sources,current_arousal,current_emotion,current_label_issue_count,current_valence,exact_duplicate,failed_transition_count,max_confidence,model_sources,model_support_score,model_vote_count,near_duplicate,proposed_arousal,proposed_emotion,proposed_valence,public_duplicate_support_score,public_style_support_score,rationale,same_arousal,same_quadrant,same_valence,sample_id,support_score,transition,v21_decision,v21_reasons,v21_score,v21_tier
"clip,dinov2",Low,calm,0,Positive,False,0,0.335357,"clip,dinov2",0.680362,2,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0206,0.680362,calm->bored,hold,insufficient_v21_evidence,0.747191,hold
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,5,0.385191,siglip2,0.440488,1,False,Low,glad,Positive,0.0,0.33012,,True,True,True,track2_0862,0.770608,content->glad,hold,insufficient_v21_evidence,0.744532,hold
"public_clean,public_inclusive,siglip2",High,annoyed,0,Negative,False,0,0.405892,siglip2,0.348927,1,False,Low,content,Positive,0.0,0.405892,,False,False,False,track2_0573,0.754819,annoyed->content,hold,insufficient_v21_evidence,0.735703,hold
"clip,public_clean",Low,tired,0,Negative,False,0,0.42536,clip,0.446493,1,False,Low,content,Positive,0.0,0.304053,,True,False,False,track2_0037,0.750547,tired->content,hold,insufficient_v21_evidence,0.72586,hold
dinov2,Low,calm,0,Positive,False,0,0.63532,dinov2,0.754172,1,False,Low,sad,Negative,0.0,0.0,,True,False,False,track2_0404,0.754172,calm->sad,hold,insufficient_v21_evidence,0.724998,hold
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.419693,siglip2,0.487571,1,False,High,annoyed,Negative,0.0,0.264058,,False,False,False,track2_0131,0.751629,content->annoyed,hold,insufficient_v21_evidence,0.723688,hold
"clip,dinov2",Low,content,0,Positive,False,20,0.353425,"clip,dinov2",0.651245,2,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0448,0.651245,content->calm,hold,insufficient_v21_evidence,0.719519,hold
"clip,dinov2",High,frustrated,0,Negative,False,0,0.328966,"clip,dinov2",0.652455,2,False,Low,tired,Negative,0.0,0.0,,False,False,True,track2_0708,0.652455,frustrated->tired,hold,insufficient_v21_evidence,0.718772,hold
"clip,dinov2",High,frustrated,0,Negative,False,0,0.337771,"clip,dinov2",0.64757,2,False,High,annoyed,Negative,0.0,0.0,,True,True,True,track2_0249,0.64757,frustrated->annoyed,hold,insufficient_v21_evidence,0.714592,hold
dinov2,Low,calm,0,Positive,False,0,0.621727,dinov2,0.740549,1,False,Low,sad,Negative,0.0,0.0,,True,False,False,track2_0128,0.740549,calm->sad,hold,insufficient_v21_evidence,0.710287,hold
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.398727,siglip2,0.46551,1,False,Low,sad,Negative,0.0,0.267699,,False,False,True,track2_0176,0.73321,alarmed->sad,hold,insufficient_v21_evidence,0.703847,hold
"dinov2,siglip2",Low,content,0,Positive,False,20,0.333561,"dinov2,siglip2",0.636718,2,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0219,0.636718,content->calm,hold,insufficient_v21_evidence,0.703403,hold
"public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.359512,siglip2,0.368739,1,False,Low,glad,Positive,0.0,0.359512,,True,False,False,track2_0014,0.728252,sad->glad,hold,insufficient_v21_evidence,0.702179,hold
"public_inclusive,siglip2",Low,content,0,Positive,False,20,0.382312,siglip2,0.386838,1,False,Low,calm,Positive,0.0,0.337415,,True,True,True,track2_0367,0.724253,content->calm,hold,insufficient_v21_evidence,0.698457,hold
clip,Low,calm,0,Positive,False,0,0.602849,clip,0.721572,1,False,Low,sad,Negative,0.0,0.0,,True,False,False,track2_0543,0.721572,calm->sad,hold,insufficient_v21_evidence,0.6898,hold
dinov2,High,alarmed,0,Negative,False,0,0.594274,dinov2,0.715959,1,False,High,happy,Positive,0.0,0.0,,True,False,False,track2_0649,0.715959,alarmed->happy,hold,insufficient_v21_evidence,0.683501,hold
"dinov2,public_clean,public_inclusive",High,aroused,0,Positive,False,0,0.379552,dinov2,0.437026,1,False,High,frustrated,Negative,0.0,0.275602,,True,False,False,track2_0916,0.712627,aroused->frustrated,hold,insufficient_v21_evidence,0.682283,hold
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.395431,siglip2,0.436369,1,False,High,excited,Positive,0.0,0.274627,,False,False,True,track2_0855,0.710996,content->excited,hold,insufficient_v21_evidence,0.681854,hold
"dinov2,siglip2",Low,content,0,Positive,False,0,0.3177,"dinov2,siglip2",0.615403,2,False,High,happy,Positive,0.0,0.0,,False,False,True,track2_0813,0.615403,content->happy,hold,insufficient_v21_evidence,0.680819,hold
"public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.348498,siglip2,0.399299,1,False,High,frustrated,Negative,0.0,0.307212,,False,False,True,track2_0750,0.706511,sad->frustrated,hold,insufficient_v21_evidence,0.675896,hold
dinov2,Low,bored,0,Negative,False,0,0.588272,dinov2,0.706979,1,False,High,aroused,Positive,0.0,0.0,,False,False,False,track2_0934,0.706979,bored->aroused,hold,insufficient_v21_evidence,0.674041,hold
"public_clean,public_inclusive,siglip2",High,happy,0,Positive,False,0,0.360165,siglip2,0.371937,1,False,High,annoyed,Negative,0.0,0.328013,,True,False,False,track2_0316,0.69995,happy->annoyed,hold,insufficient_v21_evidence,0.671724,hold
dinov2,Low,tired,0,Negative,False,3,0.585808,dinov2,0.70443,1,False,Low,sad,Negative,0.0,0.0,,True,True,True,track2_0711,0.70443,tired->sad,hold,insufficient_v21_evidence,0.671295,hold
"public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.354347,siglip2,0.376703,1,False,Low,content,Positive,0.0,0.323226,,True,False,False,track2_0001,0.699929,sad->content,hold,insufficient_v21_evidence,0.670903,hold
"clip,public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.338676,clip,0.380624,1,False,Low,sad,Negative,0.0,0.318368,,True,False,False,track2_0025,0.698991,calm->sad,hold,insufficient_v21_evidence,0.668371,hold
dinov2,Low,calm,0,Positive,False,0,0.587284,dinov2,0.700353,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0674,0.700353,calm->bored,hold,insufficient_v21_evidence,0.667336,hold
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.335788,siglip2,0.389687,1,False,Low,bored,Negative,0.0,0.306914,,True,False,False,track2_0973,0.696601,content->bored,hold,insufficient_v21_evidence,0.664948,hold
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.361339,siglip2,0.408969,1,False,Low,content,Positive,0.0,0.286816,,True,True,True,track2_0360,0.695785,calm->content,hold,insufficient_v21_evidence,0.664769,hold
"public_clean,public_inclusive,siglip2",High,excited,0,Positive,False,0,0.344805,siglip2,0.384978,1,False,Low,bored,Negative,0.0,0.305789,,False,False,False,track2_0554,0.690767,excited->bored,hold,insufficient_v21_evidence,0.659757,hold
"public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.357566,siglip2,0.328343,1,False,Low,content,Positive,0.0,0.357566,,True,False,False,track2_0629,0.685909,tired->content,hold,insufficient_v21_evidence,0.659544,hold
"dinov2,public_clean,public_inclusive",High,frustrated,0,Negative,False,0,0.42539,dinov2,0.472191,1,False,High,annoyed,Negative,0.0,0.217555,,True,True,True,track2_0729,0.689746,frustrated->annoyed,hold,insufficient_v21_evidence,0.659006,hold
"public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.33735,siglip2,0.372253,1,False,High,excited,Positive,0.0,0.317189,,True,False,False,track2_0486,0.689442,frustrated->excited,hold,insufficient_v21_evidence,0.658633,hold
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.375455,siglip2,0.42784,1,False,Low,sad,Negative,0.0,0.261397,,False,False,True,track2_0989,0.689237,alarmed->sad,hold,insufficient_v21_evidence,0.657571,hold
"clip,public_clean,public_inclusive",Low,calm,0,Positive,False,0,0.412706,clip,0.473641,1,False,High,frustrated,Negative,0.0,0.215708,,False,False,False,track2_0556,0.689349,calm->frustrated,hold,insufficient_v21_evidence,0.657465,hold
dinov2,High,aroused,0,Positive,False,1,0.572724,dinov2,0.689145,1,False,High,excited,Positive,0.0,0.0,,True,True,True,track2_0542,0.689145,aroused->excited,hold,insufficient_v21_evidence,0.654963,hold
"dinov2,public_clean,public_inclusive",Low,sad,0,Negative,False,0,0.369912,dinov2,0.393762,1,False,High,aroused,Positive,0.0,0.28302,,False,False,False,track2_0235,0.676782,sad->aroused,hold,insufficient_v21_evidence,0.646186,hold
dinov2,Low,calm,0,Positive,False,0,0.589766,dinov2,0.67164,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0465,0.67164,calm->bored,hold,insufficient_v21_evidence,0.638821,hold
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.315872,siglip2,0.354205,1,False,High,excited,Positive,0.0,0.315872,,False,False,True,track2_0628,0.670077,content->excited,hold,insufficient_v21_evidence,0.637458,hold
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.336294,siglip2,0.365385,1,False,Low,bored,Negative,0.0,0.303346,,False,False,True,track2_0582,0.668732,alarmed->bored,hold,insufficient_v21_evidence,0.63687,hold
dinov2,Low,sad,0,Negative,False,0,0.55763,dinov2,0.672103,1,False,High,happy,Positive,0.0,0.0,,False,False,False,track2_0717,0.672103,sad->happy,hold,insufficient_v21_evidence,0.636713,hold
"clip,siglip2",Low,calm,0,Positive,False,0,0.325571,"clip,siglip2",0.567614,2,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0383,0.567614,calm->bored,hold,insufficient_v21_evidence,0.63366,hold
dinov2,Low,bored,0,Negative,False,0,0.555592,dinov2,0.662388,1,False,High,aroused,Positive,0.0,0.0,,False,False,False,track2_0071,0.662388,bored->aroused,hold,insufficient_v21_evidence,0.626835,hold
"clip,dinov2",Low,content,0,Positive,False,0,0.295975,"clip,dinov2",0.562145,2,False,High,annoyed,Negative,0.0,0.0,,False,False,False,track2_0004,0.562145,content->annoyed,hold,insufficient_v21_evidence,0.625823,hold
"public_clean,siglip2",Low,calm,0,Positive,False,0,0.347566,siglip2,0.354072,1,False,High,happy,Positive,0.0,0.301067,,False,False,True,track2_0171,0.655139,calm->happy,hold,insufficient_v21_evidence,0.624019,hold
"dinov2,public_clean",High,alarmed,0,Negative,False,0,0.375793,dinov2,0.271536,1,False,Low,content,Positive,0.0,0.375793,,False,False,False,track2_0425,0.647329,alarmed->content,hold,insufficient_v21_evidence,0.623698,hold
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.318962,siglip2,0.365941,1,False,High,frustrated,Negative,0.0,0.290553,,False,False,False,track2_0108,0.656494,calm->frustrated,hold,insufficient_v21_evidence,0.62235,hold
"clip,dinov2",Low,calm,0,Positive,False,0,0.269611,"clip,dinov2",0.560458,2,False,High,annoyed,Negative,0.0,0.0,,False,False,False,track2_0730,0.560458,calm->annoyed,hold,insufficient_v21_evidence,0.622027,hold
"clip,public_clean",Low,content,0,Positive,False,0,0.363517,clip,0.391073,1,False,High,happy,Positive,0.0,0.262744,,False,False,True,track2_0439,0.653817,content->happy,hold,insufficient_v21_evidence,0.62129,hold
"public_clean,public_inclusive,siglip2",High,aroused,0,Positive,False,0,0.34849,siglip2,0.388911,1,False,High,frustrated,Negative,0.0,0.264141,,True,False,False,track2_0983,0.653052,aroused->frustrated,hold,insufficient_v21_evidence,0.619421,hold
dinov2,High,excited,0,Positive,False,0,0.571104,dinov2,0.647596,1,False,Low,calm,Positive,0.0,0.0,,False,False,True,track2_0488,0.647596,excited->calm,hold,insufficient_v21_evidence,0.613284,hold
"public_clean,siglip2",Low,content,0,Positive,False,0,0.325667,siglip2,0.326413,1,False,High,happy,Positive,0.0,0.318268,,False,False,True,track2_0739,0.644681,content->happy,hold,insufficient_v21_evidence,0.613013,hold
dinov2,Low,calm,0,Positive,False,0,0.54804,dinov2,0.643275,1,False,Low,sad,Negative,0.0,0.0,,True,False,False,track2_0159,0.643275,calm->sad,hold,insufficient_v21_evidence,0.607118,hold
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.328778,siglip2,0.361027,1,False,High,annoyed,Negative,0.0,0.280161,,True,True,True,track2_0132,0.641188,alarmed->annoyed,hold,insufficient_v21_evidence,0.607102,hold
dinov2,High,frustrated,0,Negative,False,0,0.543822,dinov2,0.642245,1,False,High,aroused,Positive,0.0,0.0,,True,False,False,track2_0486,0.642245,frustrated->aroused,hold,insufficient_v21_evidence,0.605751,hold
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.321902,siglip2,0.363067,1,False,Low,sad,Negative,0.0,0.276377,,False,False,True,track2_0565,0.639444,alarmed->sad,hold,insufficient_v21_evidence,0.604543,hold
"public_clean,public_inclusive,siglip2",Low,glad,0,Positive,False,4,0.330368,siglip2,0.348547,1,False,Low,content,Positive,0.0,0.287692,,True,True,True,track2_0237,0.636239,glad->content,hold,insufficient_v21_evidence,0.602807,hold
"clip,dinov2",High,alarmed,0,Negative,False,0,0.274532,"clip,dinov2",0.538451,2,False,High,frustrated,Negative,0.0,0.0,,True,True,True,track2_0582,0.538451,alarmed->frustrated,hold,insufficient_v21_evidence,0.600414,hold
clip,High,frustrated,0,Negative,False,0,0.538276,clip,0.634168,1,False,High,annoyed,Negative,0.0,0.0,,True,True,True,track2_0767,0.634168,frustrated->annoyed,hold,insufficient_v21_evidence,0.59723,hold
dinov2,Low,content,0,Positive,False,0,0.548575,dinov2,0.631735,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0756,0.631735,content->bored,hold,insufficient_v21_evidence,0.595621,hold
dinov2,Low,sad,0,Negative,False,0,0.53423,dinov2,0.631574,1,False,High,aroused,Positive,0.0,0.0,,False,False,False,track2_0508,0.631574,sad->aroused,hold,insufficient_v21_evidence,0.594312,hold
dinov2,High,aroused,0,Positive,False,0,0.521992,dinov2,0.626312,1,False,High,frustrated,Negative,0.0,0.0,,True,False,False,track2_0394,0.626312,aroused->frustrated,hold,insufficient_v21_evidence,0.588071,hold
dinov2,Low,calm,0,Positive,False,0,0.524842,dinov2,0.623094,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0228,0.623094,calm->aroused,hold,insufficient_v21_evidence,0.585081,hold
"public_clean,public_inclusive,siglip2",Low,tired,0,Negative,False,0,0.329018,siglip2,0.350371,1,False,High,frustrated,Negative,0.0,0.267286,,False,False,True,track2_0048,0.617657,tired->frustrated,hold,insufficient_v21_evidence,0.582688,hold
dinov2,High,frustrated,0,Negative,False,0,0.525214,dinov2,0.619887,1,False,Low,bored,Negative,0.0,0.0,,False,False,True,track2_0774,0.619887,frustrated->bored,hold,insufficient_v21_evidence,0.581904,hold
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,43,0.330462,siglip2,0.371697,1,False,Low,content,Positive,0.0,0.243475,,True,True,True,track2_0227,0.615172,calm->content,hold,insufficient_v21_evidence,0.578652,hold
"public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.302012,siglip2,0.324829,1,False,Low,sad,Negative,0.0,0.287233,,False,False,True,track2_0245,0.612062,frustrated->sad,hold,insufficient_v21_evidence,0.576329,hold
dinov2,Low,content,0,Positive,False,20,0.560184,dinov2,0.610434,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0755,0.610434,content->calm,hold,insufficient_v21_evidence,0.575249,hold
"public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.317455,siglip2,0.337526,1,False,High,excited,Positive,0.0,0.265564,,True,False,False,track2_0114,0.60309,frustrated->excited,hold,insufficient_v21_evidence,0.567076,hold
dinov2,Low,sad,0,Negative,False,0,0.524513,dinov2,0.602243,1,False,High,alarmed,Negative,0.0,0.0,,False,False,True,track2_0533,0.602243,sad->alarmed,hold,insufficient_v21_evidence,0.564204,hold
"clip,public_clean,public_inclusive",High,aroused,0,Positive,False,1,0.314059,clip,0.350423,1,False,High,excited,Positive,0.0,0.247956,,True,True,True,track2_0095,0.598379,aroused->excited,hold,insufficient_v21_evidence,0.560861,hold
"dinov2,public_clean",Low,calm,0,Positive,False,0,0.364822,dinov2,0.415497,1,False,High,aroused,Positive,0.0,0.182496,,False,False,True,track2_0462,0.597993,calm->aroused,hold,insufficient_v21_evidence,0.559953,hold
dinov2,High,frustrated,0,Negative,False,0,0.535265,dinov2,0.596388,1,False,High,annoyed,Negative,0.0,0.0,,True,True,True,track2_0170,0.596388,frustrated->annoyed,hold,insufficient_v21_evidence,0.559209,hold
"public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.306404,siglip2,0.324968,1,False,High,frustrated,Negative,0.0,0.26937,,False,False,True,track2_0693,0.594337,sad->frustrated,hold,insufficient_v21_evidence,0.557705,hold
"public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.324003,siglip2,0.348985,1,False,High,excited,Positive,0.0,0.244598,,True,False,False,track2_0574,0.593583,frustrated->excited,hold,insufficient_v21_evidence,0.556625,hold
"public_inclusive,siglip2",Low,tired,0,Negative,False,3,0.306929,siglip2,0.31227,1,False,Low,sad,Negative,0.0,0.279987,,True,True,True,track2_0037,0.592257,tired->sad,hold,insufficient_v21_evidence,0.55641,hold
"public_clean,public_inclusive,siglip2",Low,sad,0,Negative,False,0,0.295043,siglip2,0.297068,1,False,Low,content,Positive,0.0,0.295043,,True,False,False,track2_0435,0.592111,sad->content,hold,insufficient_v21_evidence,0.556367,hold
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.329836,siglip2,0.379885,1,False,High,aroused,Positive,0.0,0.214714,,False,False,True,track2_0375,0.594599,calm->aroused,hold,insufficient_v21_evidence,0.556016,hold
clip,Low,content,0,Positive,False,5,0.52652,clip,0.587136,1,False,Low,glad,Positive,0.0,0.0,,True,True,True,track2_0434,0.587136,content->glad,hold,insufficient_v21_evidence,0.549258,hold
dinov2,High,frustrated,0,Negative,False,0,0.498968,dinov2,0.583147,1,False,High,aroused,Positive,0.0,0.0,,True,False,False,track2_0981,0.583147,frustrated->aroused,hold,insufficient_v21_evidence,0.543064,hold
dinov2,Low,content,0,Positive,False,0,0.511534,dinov2,0.580196,1,False,High,happy,Positive,0.0,0.0,,False,False,True,track2_0258,0.580196,content->happy,hold,insufficient_v21_evidence,0.541119,hold
clip,Low,calm,0,Positive,False,43,0.50638,clip,0.578857,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0985,0.578857,calm->content,hold,insufficient_v21_evidence,0.539367,hold
dinov2,Low,content,0,Positive,False,20,0.539795,dinov2,0.573878,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0634,0.573878,content->calm,hold,insufficient_v21_evidence,0.537062,hold
clip,Low,calm,0,Positive,False,43,0.541152,clip,0.569261,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0886,0.569261,calm->content,hold,insufficient_v21_evidence,0.532553,hold
dinov2,Low,calm,0,Positive,False,0,0.50176,dinov2,0.570064,1,False,High,alarmed,Negative,0.0,0.0,,False,False,False,track2_0887,0.570064,calm->alarmed,hold,insufficient_v21_evidence,0.530205,hold
dinov2,Low,calm,0,Positive,False,0,0.482489,dinov2,0.569496,1,False,High,aroused,Positive,0.0,0.0,,False,False,True,track2_0625,0.569496,calm->aroused,hold,insufficient_v21_evidence,0.528095,hold
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.295894,siglip2,0.333306,1,False,High,annoyed,Negative,0.0,0.233813,,False,False,False,track2_0012,0.567119,content->annoyed,hold,insufficient_v21_evidence,0.527157,hold
"public_clean,public_inclusive,siglip2",High,frustrated,0,Negative,False,0,0.306393,siglip2,0.309195,1,False,High,aroused,Positive,0.0,0.255101,,True,False,False,track2_0192,0.564296,frustrated->aroused,hold,insufficient_v21_evidence,0.526665,hold
dinov2,Low,calm,0,Positive,False,43,0.536171,dinov2,0.563256,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0530,0.563256,calm->content,hold,insufficient_v21_evidence,0.52615,hold
"public_clean,siglip2",High,annoyed,0,Negative,False,0,0.338451,siglip2,0.376317,1,False,High,happy,Positive,0.0,0.188868,,True,False,False,track2_0623,0.565185,annoyed->happy,hold,insufficient_v21_evidence,0.525482,hold
dinov2,Low,calm,0,Positive,False,43,0.505515,dinov2,0.56432,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0160,0.56432,calm->content,hold,insufficient_v21_evidence,0.524761,hold
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.273515,siglip2,0.289399,1,False,Low,bored,Negative,0.0,0.273515,,True,False,False,track2_0535,0.562914,calm->bored,hold,insufficient_v21_evidence,0.523941,hold
clip,Low,content,0,Positive,False,20,0.52843,clip,0.561153,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0662,0.561153,content->calm,hold,insufficient_v21_evidence,0.523427,hold
"dinov2,public_clean,public_inclusive",High,frustrated,0,Negative,False,0,0.311528,dinov2,0.326882,1,False,Low,bored,Negative,0.0,0.234351,,False,False,True,track2_0499,0.561233,frustrated->bored,hold,insufficient_v21_evidence,0.52256,hold
dinov2,Low,calm,0,Positive,False,43,0.533583,dinov2,0.559496,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0709,0.559496,calm->content,hold,insufficient_v21_evidence,0.522183,hold
dinov2,Low,content,0,Positive,False,20,0.523021,dinov2,0.559774,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0604,0.559774,content->calm,hold,insufficient_v21_evidence,0.521616,hold
dinov2,Low,content,0,Positive,False,20,0.511389,dinov2,0.559914,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0022,0.559914,content->calm,hold,insufficient_v21_evidence,0.520825,hold
clip,Low,content,0,Positive,False,20,0.531234,clip,0.556237,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0513,0.556237,content->calm,hold,insufficient_v21_evidence,0.518736,hold
"clip,public_clean",High,annoyed,0,Negative,False,0,0.343853,clip,0.195617,1,False,Low,content,Positive,0.0,0.343853,,False,False,False,track2_0531,0.53947,annoyed->content,hold,insufficient_v21_evidence,0.511048,hold
dinov2,Low,calm,0,Positive,False,0,0.483584,dinov2,0.551416,1,False,Low,sad,Negative,0.0,0.0,,True,False,False,track2_0472,0.551416,calm->sad,hold,insufficient_v21_evidence,0.510103,hold
clip,Low,content,0,Positive,False,5,0.484595,clip,0.54797,1,False,Low,glad,Positive,0.0,0.0,,True,True,True,track2_0604,0.54797,content->glad,hold,insufficient_v21_evidence,0.506738,hold
dinov2,High,frustrated,0,Negative,False,0,0.466538,dinov2,0.548397,1,False,High,annoyed,Negative,0.0,0.0,,True,True,True,track2_0839,0.548397,frustrated->annoyed,hold,insufficient_v21_evidence,0.50572,hold
dinov2,Low,tired,0,Negative,False,3,0.477076,dinov2,0.54509,1,False,Low,sad,Negative,0.0,0.0,,True,True,True,track2_0048,0.54509,tired->sad,hold,insufficient_v21_evidence,0.503256,hold
dinov2,Low,calm,0,Positive,False,43,0.488009,dinov2,0.543095,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0612,0.543095,calm->content,hold,insufficient_v21_evidence,0.502136,hold
dinov2,Low,content,0,Positive,False,0,0.480396,dinov2,0.543278,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0844,0.543278,content->bored,hold,insufficient_v21_evidence,0.50171,hold
clip,Low,calm,0,Positive,False,0,0.469607,clip,0.54363,1,False,Low,tired,Negative,0.0,0.0,,True,False,False,track2_0535,0.54363,calm->tired,hold,insufficient_v21_evidence,0.501199,hold
clip,Low,sad,0,Negative,False,0,0.484885,clip,0.536064,1,False,Low,bored,Negative,0.0,0.0,,True,True,True,track2_0811,0.536064,sad->bored,hold,insufficient_v21_evidence,0.494855,hold
"public_clean,public_inclusive,siglip2",Low,calm,0,Positive,False,0,0.286036,siglip2,0.290379,1,False,Low,sad,Negative,0.0,0.244436,,True,False,False,track2_0985,0.534815,calm->sad,hold,insufficient_v21_evidence,0.494808,hold
dinov2,Low,calm,0,Positive,False,43,0.517912,dinov2,0.533373,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0260,0.533373,calm->content,hold,insufficient_v21_evidence,0.494806,hold
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.262681,siglip2,0.271994,1,False,High,excited,Positive,0.0,0.262681,,True,False,False,track2_0661,0.534675,alarmed->excited,hold,insufficient_v21_evidence,0.494077,hold
dinov2,High,alarmed,0,Negative,False,0,0.450504,dinov2,0.534212,1,False,Low,calm,Positive,0.0,0.0,,False,False,False,track2_0536,0.534212,alarmed->calm,hold,insufficient_v21_evidence,0.490252,hold
"public_clean,public_inclusive,siglip2",High,alarmed,0,Negative,False,0,0.270376,siglip2,0.259205,1,False,Low,bored,Negative,0.0,0.270376,,False,False,True,track2_0480,0.529581,alarmed->bored,hold,insufficient_v21_evidence,0.490137,hold
"public_clean,public_inclusive,siglip2",High,annoyed,0,Negative,False,0,0.264294,siglip2,0.266085,1,False,Low,content,Positive,0.0,0.264294,,False,False,False,track2_0801,0.530379,annoyed->content,hold,insufficient_v21_evidence,0.490023,hold
"public_clean,siglip2",High,aroused,0,Positive,False,0,0.302253,siglip2,0.329632,1,False,Low,bored,Negative,0.0,0.201622,,False,False,False,track2_0733,0.531254,aroused->bored,hold,insufficient_v21_evidence,0.489548,hold
dinov2,Low,bored,0,Negative,False,0,0.49761,dinov2,0.529408,1,False,Low,tired,Negative,0.0,0.0,,True,True,True,track2_0919,0.529408,bored->tired,hold,insufficient_v21_evidence,0.489217,hold
siglip2,Low,calm,0,Positive,False,43,0.51545,siglip2,0.526179,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0920,0.526179,calm->content,hold,insufficient_v21_evidence,0.487415,hold
dinov2,Low,calm,0,Positive,False,43,0.508579,dinov2,0.522507,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0047,0.522507,calm->content,hold,insufficient_v21_evidence,0.483193,hold
dinov2,Low,calm,0,Positive,False,43,0.488991,dinov2,0.522948,1,False,Low,content,Positive,0.0,0.0,,True,True,True,track2_0485,0.522948,calm->content,hold,insufficient_v21_evidence,0.482067,hold
clip,Low,content,0,Positive,False,20,0.495091,clip,0.521573,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0049,0.521573,content->calm,hold,insufficient_v21_evidence,0.48118,hold
dinov2,Low,content,0,Positive,False,20,0.506516,dinov2,0.520244,1,False,Low,calm,Positive,0.0,0.0,,True,True,True,track2_0067,0.520244,content->calm,hold,insufficient_v21_evidence,0.480765,hold
dinov2,High,frustrated,0,Negative,False,0,0.468957,dinov2,0.522253,1,False,High,excited,Positive,0.0,0.0,,True,False,False,track2_0828,0.522253,frustrated->excited,hold,insufficient_v21_evidence,0.47977,hold
dinov2,High,frustrated,0,Negative,False,0,0.447253,dinov2,0.523062,1,False,High,excited,Positive,0.0,0.0,,True,False,False,track2_0039,0.523062,frustrated->excited,hold,insufficient_v21_evidence,0.478842,hold
dinov2,Low,content,0,Positive,False,0,0.454675,dinov2,0.522309,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0843,0.522309,content->bored,hold,insufficient_v21_evidence,0.478683,hold
dinov2,Low,calm,0,Positive,False,0,0.458991,dinov2,0.521315,1,False,Low,bored,Negative,0.0,0.0,,True,False,False,track2_0805,0.521315,calm->bored,hold,insufficient_v21_evidence,0.478034,hold
"public_clean,public_inclusive,siglip2",Low,content,0,Positive,False,0,0.285752,siglip2,0.228274,1,False,Low,tired,Negative,0.0,0.285752,,True,False,False,track2_0317,0.514026,content->tired,hold,insufficient_v21_evidence,0.476889,hold
